12 136 2176
10494 5742 11466 103320 5496
hub : 417311, -1677, -10747, 49.83, 216000, 3
economy : 9703150422, 105, 2, [863529, 381962]
economy : 8941300446, 145, 10, [374270, 534387]
economy : 5509952214, 173, 0, [838640, 863529]
economy : 3731944779, 64, 1, [960061, 761672]
economy : 1303430817, 143, 1, [863529, 374270]
economy : 4637156866, 96, 8, [772123, 938227]
business : 8425564086, 148, 3, [418344, 186761]
business : 1256333821, 150, 0, [842825, 938227]
economy : 2615743464, 163, 4, [186761, 863529]
business : 3119812160, 40, 3, [374270, 186761]
economy : 9294036362, 185, 0, [374270, 186761]
business : 5018251462, 53, 5, [842825, 938227]
economy : 4323967088, 84, 1, [381962, 374270]
economy : 3200731233, 184, 1, [863529, 418344]
economy : 3956977484, 192, 2, [374270, 838640]
business : 3512747354, 50, 1, [381962, 960061]
economy : 3922914263, 125, 2, [863529, 381962]
economy : 3575293545, 124, 1, [938227, 417311]
economy : 3523160476, 173, 2, [838640, 186761]
economy : 9506908178, 115, 3, [761672, 534387]
economy : 6941290337, 150, 3, [374270, 186761]
business : 8917798245, 152, 10, [960061, 374270]
economy : 5549325205, 158, 1, [772123, 418344]
economy : 5140915479, 158, 3, [417311, 838640]
economy : 4486293190, 136, 0, [374270, 418344]
economy : 6423480509, 178, 1, [381962, 772123]
business : 6838800098, 184, 1, [417311, 534387]
economy : 8969527263, 84, 3, [374270, 838640]
business : 1196509594, 80, 1, [863529, 417311]
business : 8195345083, 101, 1, [374270, 842825]
economy : 8937143112, 120, 2, [417311, 381962]
economy : 7740066797, 164, 5, [417311, 374270]
business : 3476478317, 97, 2, [772123, 842825]
business : 8967304588, 118, 0, [863529, 838640]
business : 5680175799, 186, 1, [863529, 838640]
business : 4697037210, 127, 3, [838640, 938227]
economy : 9585899279, 171, 1, [838640, 938227]
economy : 8137510146, 60, 3, [534387, 838640]
economy : 3673444327, 54, 1, [374270, 186761]
business : 4297638383, 131, 1, [960061, 418344]
economy : 9777295309, 77, 1, [842825, 761672]
economy : 4331508534, 137, 2, [772123, 838640]
economy : 1302980164, 124, 1, [381962, 842825]
business : 7314074606, 86, 1, [863529, 761672]
economy : 5646286350, 187, 1, [838640, 534387]
economy : 4244137871, 146, 3, [842825, 863529]
business : 2522626604, 99, 1, [534387, 938227]
business : 3822019502, 78, 2, [417311, 534387]
business : 6959806850, 190, 1, [417311, 842825]
economy : 2530610817, 92, 1, [842825, 381962]
economy : 7644277173, 95, 3, [838640, 863529]
business : 8363689939, 115, 2, [838640, 186761]
economy : 9715974257, 116, 5, [938227, 761672]
business : 2070116213, 92, 0, [838640, 534387]
economy : 1862277475, 138, 1, [772123, 418344]
economy : 7785620573, 88, 0, [381962, 374270]
economy : 8281222303, 116, 2, [960061, 186761]
economy : 2003386703, 198, 9, [960061, 863529]
economy : 1825111312, 181, 1, [186761, 938227]
economy : 7597223530, 142, 1, [842825, 960061]
first : 9142856858, 127, 1, [534387, 772123]
economy : 6245720747, 88, 2, [772123, 842825]
economy : 1709284040, 112, 1, [863529, 938227]
economy : 7531853482, 94, 1, [418344, 938227]
economy : 6419138238, 87, 1, [863529, 534387]
economy : 7353130964, 127, 0, [418344, 772123]
business : 5229424800, 109, 3, [960061, 186761]
economy : 3342617057, 149, 2, [863529, 534387]
business : 2730675902, 62, 1, [938227, 863529]
economy : 9314695531, 54, 2, [761672, 374270]
economy : 7337023466, 198, 2, [772123, 761672]
economy : 6740310011, 90, 0, [838640, 863529]
business : 1713304724, 93, 7, [842825, 418344]
business : 7002881294, 140, 1, [418344, 417311]
economy : 7131447923, 118, 1, [418344, 772123]
business : 3854787718, 151, 0, [186761, 863529]
business : 3824435137, 48, 9, [938227, 842825]
economy : 7993313430, 150, 5, [838640, 761672]
economy : 6047825350, 73, 1, [534387, 418344]
economy : 9839136445, 108, 4, [418344, 960061]
business : 6152758071, 75, 2, [534387, 838640]
business : 8528607172, 75, 1, [772123, 863529]
economy : 7092608698, 101, 2, [960061, 863529]
economy : 3013315330, 58, 2, [417311, 960061]
business : 5210101613, 99, 6, [842825, 374270]
economy : 3485117328, 110, 9, [417311, 863529]
economy : 4427249771, 185, 3, [417311, 960061]
economy : 2846746414, 83, 2, [761672, 838640]
business : 2866849461, 147, 1, [842825, 186761]
economy : 3956055742, 168, 4, [863529, 761672]
economy : 7523134553, 138, 1, [842825, 374270]
economy : 2767600016, 44, 9, [863529, 417311]
economy : 8563985467, 144, 10, [960061, 186761]
economy : 7204534687, 200, 1, [534387, 381962]
economy : 5198849425, 184, 1, [838640, 772123]
business : 2241214579, 61, 5, [938227, 381962]
economy : 4313048883, 113, 6, [863529, 842825]
economy : 2936814317, 42, 7, [863529, 772123]
economy : 2292081033, 143, 4, [863529, 418344]
economy : 9609741196, 124, 1, [418344, 186761]
business : 8010285513, 159, 2, [381962, 772123]
economy : 7425410475, 192, 0, [381962, 374270]
business : 6748418716, 93, 4, [842825, 381962]
economy : 7850136930, 169, 2, [838640, 772123]
economy : 2295634160, 122, 1, [418344, 938227]
economy : 4788793595, 121, 8, [842825, 374270]
business : 5426092655, 170, 2, [838640, 381962]
economy : 8977297307, 173, 7, [761672, 534387]
economy : 2957794369, 110, 3, [838640, 381962]
business : 4870169349, 79, 1, [381962, 960061]
economy : 3070593403, 163, 1, [381962, 838640]
economy : 5072962319, 197, 3, [863529, 842825]
business : 8095937576, 87, 1, [863529, 417311]
economy : 1983502685, 60, 0, [960061, 381962]
economy : 8275270647, 183, 1, [863529, 938227]
economy : 7052068559, 108, 2, [772123, 418344]
business : 3509998912, 164, 2, [417311, 842825]
economy : 4093485912, 105, 3, [863529, 761672]
economy : 2618919457, 144, 1, [381962, 374270]
economy : 9204177838, 199, 1, [838640, 418344]
business : 8237017478, 83, 3, [838640, 761672]
economy : 6510657430, 160, 2, [534387, 863529]
economy : 4556255345, 102, 1, [772123, 842825]
economy : 6481761709, 50, 1, [938227, 381962]
economy : 8665012504, 48, 8, [186761, 842825]
economy : 1190544833, 149, 2, [960061, 417311]
business : 4114646817, 180, 1, [761672, 938227]
business : 6269412343, 54, 1, [418344, 186761]
business : 3836020154, 40, 2, [960061, 938227]
economy : 2033815999, 78, 2, [863529, 960061]
economy : 7589812111, 123, 1, [960061, 842825]
economy : 5684493727, 142, 1, [838640, 938227]
economy : 4413604369, 138, 1, [374270, 842825]
economy : 6245779631, 82, 1, [418344, 842825]
economy : 3300001018, 118, 3, [381962, 186761]
economy : 2610564731, 78, 1, [374270, 381962]
economy : 1984691477, 122, 2, [534387, 938227]
business : 1361126498, 67, 7, [838640, 534387]
economy : 5352428372, 141, 2, [418344, 761672]
business : 3958245023, 194, 2, [186761, 534387]
economy : 8258620009, 55, 0, [938227, 761672]
economy : 9083161943, 184, 2, [418344, 374270]
economy : 9224121219, 106, 0, [417311, 418344]
economy : 6886639282, 67, 1, [534387, 960061]
economy : 5649441649, 86, 2, [938227, 761672]
economy : 8653848420, 164, 4, [417311, 842825]
business : 4947408218, 170, 2, [772123, 863529]
economy : 8438883604, 75, 2, [938227, 417311]
economy : 1259610431, 42, 1, [863529, 186761]
economy : 2236340815, 200, 1, [186761, 534387]
economy : 6253371584, 50, 2, [842825, 960061]
economy : 4123547000, 130, 6, [838640, 863529]
business : 7689006400, 78, 4, [534387, 374270]
business : 3091182821, 156, 2, [960061, 842825]
business : 7172074054, 185, 0, [381962, 534387]
economy : 1855591446, 74, 0, [381962, 863529]
economy : 4878912744, 58, 0, [761672, 772123]
economy : 7734032090, 54, 0, [534387, 186761]
economy : 7026272450, 188, 1, [417311, 938227]
economy : 9719633358, 54, 1, [186761, 374270]
economy : 3901650028, 93, 1, [374270, 417311]
economy : 2859654517, 66, 2, [186761, 417311]
business : 5467421493, 41, 2, [863529, 938227]
business : 9919078983, 194, 9, [772123, 534387]
economy : 8616353437, 132, 1, [761672, 772123]
economy : 5637888033, 188, 1, [418344, 186761]
business : 2975313404, 96, 1, [417311, 938227]
economy : 2297764373, 170, 0, [186761, 417311]
business : 7262644855, 162, 3, [417311, 381962]
business : 1028030083, 68, 2, [417311, 534387]
economy : 6225647180, 60, 8, [534387, 863529]
economy : 9638350485, 111, 0, [960061, 863529]
economy : 8827089836, 134, 2, [534387, 863529]
economy : 7307917145, 107, 9, [186761, 534387]
business : 2759500235, 158, 3, [772123, 838640]
economy : 3582401611, 177, 3, [418344, 374270]
business : 5400329809, 87, 2, [417311, 960061]
economy : 3670328486, 61, 1, [838640, 772123]
economy : 9430121630, 113, 1, [381962, 960061]
economy : 1312353465, 44, 0, [374270, 842825]
economy : 4310318697, 198, 2, [960061, 374270]
business : 2629616039, 81, 3, [960061, 417311]
business : 7570459435, 93, 2, [418344, 417311]
economy : 4599894863, 87, 2, [838640, 863529]
business : 4173576922, 133, 0, [761672, 417311]
economy : 9515862779, 193, 1, [863529, 842825]
business : 8967065482, 152, 1, [417311, 186761]
economy : 9658670040, 154, 0, [772123, 761672]
business : 5201575586, 42, 0, [863529, 772123]
economy : 4154100990, 190, 2, [761672, 534387]
economy : 2568030756, 141, 2, [863529, 938227]
economy : 8747667942, 179, 8, [381962, 374270]
economy : 7175284553, 165, 1, [534387, 960061]
business : 7466770888, 180, 2, [938227, 418344]
economy : 2050219468, 126, 2, [417311, 381962]
economy : 9564222438, 148, 2, [381962, 186761]
economy : 5487911088, 51, 2, [534387, 418344]
economy : 3546375668, 193, 2, [381962, 863529]
economy : 5345934324, 169, 2, [772123, 186761]
economy : 4576669763, 122, 1, [534387, 417311]
business : 7183067516, 142, 2, [938227, 417311]
economy : 3450314479, 191, 8, [381962, 863529]
business : 1662051042, 86, 6, [534387, 863529]
business : 2176993062, 155, 2, [381962, 374270]
economy : 2227970138, 43, 5, [842825, 838640]
economy : 4861508107, 101, 8, [960061, 534387]
economy : 2984736964, 139, 2, [863529, 186761]
economy : 1938628426, 123, 1, [761672, 374270]
economy : 1927702963, 172, 1, [534387, 418344]
economy : 3087147780, 75, 4, [772123, 374270]
economy : 5248833075, 123, 1, [761672, 863529]
economy : 6899473487, 60, 0, [960061, 418344]
economy : 2767342597, 79, 1, [842825, 417311]
business : 1336853775, 176, 1, [186761, 960061]
economy : 8409444767, 196, 8, [838640, 381962]
economy : 4753253435, 114, 2, [842825, 938227]
economy : 9190634161, 82, 1, [838640, 938227]
economy : 9612194865, 45, 4, [374270, 417311]
economy : 6166771436, 53, 3, [374270, 960061]
business : 3751631583, 80, 2, [186761, 534387]
economy : 4803157164, 186, 1, [838640, 534387]
economy : 2420125940, 130, 1, [938227, 418344]
business : 7733946901, 47, 2, [418344, 842825]
economy : 3223097345, 144, 1, [186761, 761672]
economy : 5958431681, 58, 2, [842825, 938227]
economy : 3737500538, 139, 5, [960061, 381962]
business : 5390130738, 181, 0, [838640, 842825]
economy : 1198821015, 162, 1, [417311, 534387]
economy : 4267074586, 63, 2, [772123, 960061]
economy : 1250777381, 122, 1, [761672, 938227]
business : 6655676314, 127, 1, [960061, 418344]
economy : 4263162150, 128, 1, [417311, 960061]
business : 9826989383, 93, 3, [863529, 842825]
business : 1022767071, 197, 0, [374270, 842825]
economy : 1094477366, 110, 2, [761672, 534387]
economy : 2173789952, 49, 4, [381962, 960061]
economy : 7286442490, 146, 1, [938227, 960061]
economy : 6195567585, 94, 2, [534387, 418344]
economy : 3345034602, 99, 2, [418344, 417311]
business : 5912066518, 126, 1, [381962, 772123]
economy : 2114602278, 108, 0, [418344, 417311]
business : 6413732242, 93, 2, [374270, 186761]
economy : 2429521681, 160, 1, [772123, 186761]
business : 2038246700, 40, 1, [761672, 842825]
business : 5566161059, 95, 8, [381962, 842825]
business : 1104039674, 85, 2, [418344, 374270]
economy : 1632774260, 76, 2, [842825, 863529]
business : 3905325213, 167, 1, [761672, 960061]
economy : 1437052230, 52, 1, [938227, 838640]
economy : 8210691934, 184, 1, [863529, 381962]
business : 1412557198, 46, 3, [534387, 381962]
business : 6337320866, 170, 7, [863529, 772123]
economy : 6092162401, 83, 0, [842825, 381962]
business : 4998254931, 175, 2, [381962, 863529]
economy : 1220497497, 87, 0, [838640, 761672]
economy : 9584947292, 51, 0, [374270, 418344]
economy : 6380438160, 162, 2, [186761, 842825]
economy : 1544378056, 174, 1, [938227, 418344]
economy : 7600325933, 65, 2, [960061, 761672]
business : 3140167751, 176, 1, [938227, 374270]
business : 9530820312, 161, 1, [534387, 186761]
economy : 9579577155, 111, 6, [534387, 417311]
economy : 5784412397, 191, 2, [938227, 381962]
economy : 9739188877, 131, 1, [381962, 960061]
economy : 7563742936, 63, 2, [534387, 374270]
economy : 6799059021, 109, 2, [417311, 838640]
economy : 9646502094, 93, 1, [838640, 381962]
economy : 4328472733, 140, 2, [863529, 838640]
first : 4891665991, 134, 0, [418344, 772123]
business : 4667317941, 160, 2, [960061, 418344]
business : 1106020797, 174, 5, [418344, 838640]
business : 7312276122, 100, 6, [863529, 938227]
economy : 7189838128, 96, 2, [417311, 960061]
economy : 3762609458, 76, 0, [761672, 838640]
economy : 6990238424, 120, 2, [417311, 374270]
economy : 2091015728, 69, 1, [417311, 534387]
economy : 2176471183, 116, 2, [772123, 534387]
economy : 3039637639, 79, 2, [863529, 417311]
economy : 6126252158, 77, 9, [534387, 761672]
business : 4230087915, 125, 2, [838640, 772123]
business : 7008658311, 101, 7, [761672, 960061]
economy : 1852788421, 150, 2, [761672, 838640]
economy : 4470200153, 184, 10, [534387, 418344]
economy : 2587913040, 137, 4, [938227, 863529]
business : 4316942877, 82, 8, [960061, 761672]
business : 9572820007, 57, 9, [772123, 418344]
economy : 4726586589, 101, 0, [381962, 838640]
business : 6369607479, 175, 1, [374270, 938227]
economy : 4482294143, 192, 1, [418344, 938227]
economy : 1130476514, 94, 2, [863529, 374270]
business : 4771151872, 55, 1, [186761, 418344]
economy : 4274674501, 111, 1, [186761, 938227]
economy : 9607028138, 131, 0, [838640, 418344]
economy : 5965101609, 121, 1, [761672, 417311]
economy : 8601745480, 184, 0, [418344, 186761]
business : 3528680585, 60, 5, [186761, 938227]
economy : 1682995400, 105, 1, [418344, 381962]
business : 3143280927, 131, 2, [960061, 534387]
economy : 8413441252, 74, 2, [381962, 417311]
economy : 3812312549, 169, 1, [960061, 842825]
business : 9414921010, 134, 5, [761672, 838640]
economy : 6587662629, 89, 1, [417311, 938227]
economy : 5890086533, 151, 1, [417311, 772123]
business : 8671880523, 137, 0, [838640, 842825]
business : 6844973869, 141, 1, [838640, 842825]
economy : 8569977133, 146, 2, [838640, 863529]
economy : 2862291317, 192, 1, [417311, 772123]
business : 1832737710, 140, 2, [534387, 417311]
business : 8594090749, 150, 7, [772123, 534387]
business : 3257610842, 163, 1, [838640, 842825]
economy : 1573396459, 106, 2, [417311, 534387]
economy : 8055525011, 112, 4, [417311, 186761]
economy : 9014222785, 117, 0, [417311, 838640]
economy : 4750354773, 57, 2, [960061, 374270]
economy : 7563350940, 98, 0, [772123, 761672]
economy : 9024238209, 147, 8, [772123, 417311]
economy : 3096063165, 111, 0, [938227, 534387]
economy : 2747433909, 77, 2, [761672, 772123]
business : 2521373002, 91, 2, [381962, 534387]
economy : 1143711605, 183, 8, [418344, 838640]
economy : 8740440717, 140, 1, [863529, 761672]
economy : 3167085409, 92, 2, [761672, 374270]
business : 3626978263, 110, 1, [374270, 381962]
economy : 6835879226, 96, 2, [418344, 772123]
economy : 2028949253, 120, 0, [842825, 772123]
business : 5305047551, 92, 2, [863529, 842825]
economy : 6650410685, 108, 1, [842825, 418344]
economy : 1293778885, 189, 0, [418344, 842825]
economy : 5326793099, 194, 1, [374270, 863529]
economy : 1801666257, 58, 3, [863529, 761672]
business : 7879492938, 167, 4, [761672, 374270]
business : 6347602742, 93, 1, [534387, 772123]
business : 9520770834, 130, 2, [838640, 772123]
economy : 7291196282, 185, 1, [842825, 418344]
economy : 2613269385, 101, 2, [418344, 761672]
economy : 3717269792, 152, 1, [938227, 534387]
economy : 3382268185, 77, 1, [374270, 842825]
economy : 7503456585, 136, 0, [938227, 838640]
economy : 3324586384, 187, 1, [186761, 938227]
economy : 3550159038, 60, 0, [534387, 842825]
business : 2327462679, 42, 3, [842825, 534387]
economy : 7586167341, 137, 2, [761672, 863529]
business : 2756397185, 190, 4, [960061, 381962]
business : 2305080480, 151, 10, [417311, 418344]
economy : 5107802682, 148, 5, [418344, 842825]
economy : 8300711133, 120, 0, [761672, 374270]
business : 5724331968, 82, 1, [772123, 838640]
economy : 8176223780, 53, 0, [842825, 417311]
economy : 3058788074, 95, 0, [186761, 842825]
economy : 3713392741, 54, 2, [761672, 374270]
economy : 6070753990, 131, 1, [938227, 842825]
economy : 2438299875, 147, 1, [381962, 374270]
business : 8667070091, 188, 0, [772123, 838640]
economy : 8382057235, 194, 1, [534387, 186761]
business : 9255172641, 162, 0, [960061, 938227]
economy : 5458353325, 184, 0, [418344, 863529]
economy : 8010580863, 61, 0, [374270, 960061]
economy : 3553144304, 108, 4, [863529, 838640]
economy : 9091734554, 123, 7, [417311, 761672]
business : 1186623486, 80, 8, [417311, 186761]
economy : 4568699068, 182, 8, [417311, 863529]
business : 1440321695, 117, 1, [842825, 772123]
economy : 6028250236, 80, 4, [381962, 186761]
business : 5391653405, 77, 1, [418344, 772123]
economy : 8211976792, 160, 4, [772123, 186761]
economy : 6555752691, 166, 3, [772123, 842825]
economy : 2773010478, 130, 2, [842825, 381962]
economy : 6049539021, 134, 1, [863529, 186761]
economy : 9482739911, 58, 2, [863529, 186761]
economy : 5651819919, 69, 1, [938227, 761672]
economy : 3229967115, 48, 7, [186761, 863529]
economy : 7974689811, 124, 8, [960061, 381962]
business : 8867426111, 152, 2, [842825, 534387]
economy : 6148927946, 168, 1, [863529, 960061]
economy : 8208918277, 55, 1, [186761, 417311]
economy : 9208168098, 150, 2, [534387, 863529]
business : 1602834795, 87, 0, [838640, 417311]
economy : 1723426462, 111, 9, [761672, 960061]
economy : 7182057691, 157, 1, [772123, 838640]
business : 9946451663, 167, 3, [842825, 534387]
business : 3940351869, 72, 3, [418344, 772123]
economy : 8132178107, 168, 3, [838640, 417311]
economy : 5739321132, 131, 6, [838640, 842825]
economy : 4606514477, 46, 1, [960061, 842825]
first : 7377563892, 182, 1, [842825, 960061]
business : 9322662125, 190, 6, [960061, 417311]
economy : 1797828181, 56, 5, [534387, 761672]
economy : 8735133643, 89, 0, [374270, 418344]
business : 8820718412, 48, 3, [374270, 186761]
economy : 8225709706, 76, 0, [938227, 374270]
economy : 9085191474, 110, 1, [374270, 381962]
economy : 9739621109, 42, 2, [761672, 417311]
business : 7341569861, 193, 1, [381962, 960061]
economy : 5233106176, 153, 2, [838640, 381962]
economy : 2722454435, 184, 5, [863529, 761672]
business : 2159454696, 178, 1, [417311, 381962]
economy : 7563947015, 40, 0, [186761, 418344]
economy : 6845858144, 119, 1, [186761, 938227]
economy : 5462006467, 65, 2, [863529, 938227]
business : 9251848817, 100, 5, [418344, 761672]
economy : 5019963772, 183, 3, [863529, 842825]
first : 2705278241, 94, 0, [863529, 417311]
economy : 7731086856, 119, 2, [534387, 842825]
economy : 3187372605, 195, 0, [186761, 761672]
economy : 4076129659, 98, 3, [534387, 381962]
economy : 3097757859, 160, 4, [863529, 186761]
economy : 3469497367, 60, 1, [186761, 938227]
economy : 1333332623, 152, 1, [534387, 761672]
economy : 6374000574, 42, 3, [960061, 534387]
economy : 9970261270, 46, 5, [842825, 863529]
economy : 1451074600, 52, 4, [417311, 381962]
economy : 2060386967, 147, 0, [838640, 534387]
economy : 7280671920, 187, 1, [960061, 534387]
economy : 7743822433, 106, 1, [534387, 418344]
economy : 9852161889, 176, 1, [863529, 761672]
economy : 4396118619, 198, 2, [417311, 772123]
business : 9145132692, 116, 1, [938227, 863529]
business : 6165668895, 44, 1, [534387, 960061]
economy : 2405401747, 57, 3, [761672, 960061]
economy : 2339357069, 73, 1, [418344, 534387]
economy : 8752928558, 108, 1, [418344, 863529]
economy : 6828604085, 166, 0, [186761, 772123]
economy : 2140424520, 170, 0, [772123, 418344]
economy : 6826579311, 51, 1, [863529, 417311]
economy : 9491581539, 163, 0, [960061, 838640]
economy : 4458053371, 112, 0, [842825, 534387]
economy : 9845771261, 199, 2, [960061, 863529]
business : 8040895926, 179, 5, [186761, 772123]
economy : 4785982247, 90, 6, [863529, 960061]
business : 6979404412, 187, 1, [838640, 381962]
economy : 5644871145, 172, 2, [838640, 381962]
economy : 2298097733, 137, 1, [418344, 417311]
economy : 4932991154, 128, 3, [842825, 938227]
economy : 6864285096, 86, 1, [381962, 863529]
business : 8657674554, 144, 5, [418344, 938227]
business : 8007863424, 116, 2, [863529, 374270]
business : 8373318727, 198, 0, [417311, 863529]
economy : 7720615340, 188, 10, [838640, 938227]
business : 7712809665, 139, 0, [772123, 186761]
business : 7811109429, 182, 4, [960061, 838640]
economy : 5056525624, 168, 4, [417311, 381962]
economy : 3741784928, 189, 7, [863529, 418344]
business : 4381817271, 66, 8, [381962, 761672]
economy : 3530232692, 119, 1, [374270, 772123]
economy : 6973421446, 153, 3, [381962, 374270]
economy : 3779896178, 149, 2, [938227, 863529]
economy : 7857905010, 190, 2, [374270, 534387]
economy : 4659011116, 86, 8, [838640, 863529]
economy : 9493580426, 178, 9, [761672, 960061]
economy : 9923405627, 197, 2, [186761, 838640]
first : 1908504962, 118, 1, [938227, 186761]
economy : 5245641053, 132, 4, [417311, 418344]
economy : 7927551224, 106, 2, [418344, 186761]
economy : 5256846078, 190, 2, [838640, 772123]
economy : 4209147127, 179, 1, [186761, 374270]
economy : 4427422761, 164, 1, [381962, 534387]
economy : 4028155686, 148, 0, [863529, 960061]
business : 8909893689, 109, 3, [938227, 374270]
economy : 1558414238, 73, 1, [417311, 772123]
economy : 2095595688, 66, 1, [842825, 381962]
economy : 7764001747, 103, 0, [534387, 381962]
economy : 7206802828, 147, 2, [381962, 960061]
economy : 8174549876, 98, 2, [838640, 186761]
economy : 6176464845, 96, 1, [418344, 374270]
business : 1400692693, 40, 6, [534387, 374270]
economy : 1991933123, 182, 6, [418344, 938227]
business : 3130447587, 40, 0, [938227, 418344]
business : 6191625209, 179, 0, [374270, 838640]
economy : 8983955967, 188, 2, [534387, 418344]
economy : 3085320880, 56, 1, [374270, 418344]
business : 2290360789, 78, 1, [374270, 381962]
economy : 1456844263, 129, 5, [534387, 374270]
business : 6000677078, 199, 2, [418344, 772123]
economy : 6565511184, 102, 0, [417311, 186761]
economy : 9930914067, 55, 2, [772123, 186761]
economy : 5373056815, 71, 2, [186761, 842825]
economy : 3218077326, 76, 5, [960061, 374270]
business : 1014167851, 160, 1, [772123, 534387]
economy : 4694590864, 53, 4, [842825, 534387]
business : 5377641318, 192, 1, [863529, 938227]
business : 2623653124, 169, 1, [534387, 863529]
economy : 5408415553, 157, 6, [863529, 842825]
economy : 1906400561, 124, 3, [960061, 534387]
economy : 4945321621, 176, 2, [417311, 838640]
economy : 6245108845, 72, 3, [374270, 186761]
economy : 2574272997, 64, 1, [863529, 842825]
economy : 3531826326, 92, 0, [186761, 418344]
economy : 6334418373, 52, 4, [381962, 772123]
economy : 1174879987, 78, 2, [186761, 842825]
business : 5811014642, 103, 2, [761672, 938227]
economy : 8209008780, 42, 4, [838640, 938227]
business : 8526045002, 182, 1, [960061, 842825]
economy : 3049937009, 93, 2, [534387, 186761]
economy : 6244773182, 136, 9, [838640, 772123]
economy : 9909477655, 100, 8, [761672, 863529]
economy : 4063622696, 139, 3, [381962, 761672]
economy : 6254659752, 68, 7, [534387, 761672]
economy : 4813981950, 50, 1, [938227, 960061]
economy : 1189318069, 192, 1, [186761, 381962]
economy : 1198383876, 89, 10, [863529, 418344]
economy : 8348061513, 133, 3, [417311, 838640]
economy : 1160195663, 188, 2, [863529, 960061]
economy : 5057348092, 115, 5, [534387, 761672]
economy : 8784946578, 166, 4, [842825, 960061]
economy : 7865425960, 121, 7, [761672, 534387]
business : 7242171887, 151, 4, [534387, 381962]
business : 9690284004, 149, 3, [938227, 761672]
economy : 8374512825, 51, 1, [863529, 374270]
economy : 4688213414, 188, 1, [186761, 772123]
economy : 2245151296, 99, 1, [863529, 381962]
economy : 1610734674, 182, 0, [381962, 863529]
economy : 9468681409, 196, 3, [761672, 381962]
economy : 5510128034, 190, 2, [842825, 838640]
economy : 5206328532, 88, 1, [863529, 381962]
economy : 1299752494, 149, 3, [838640, 417311]
economy : 8214916579, 168, 1, [863529, 374270]
economy : 9848537687, 115, 2, [772123, 863529]
economy : 6227142463, 141, 1, [938227, 186761]
economy : 3402936078, 64, 9, [863529, 838640]
business : 7490885307, 117, 0, [938227, 418344]
economy : 7767872615, 159, 1, [374270, 186761]
economy : 3440505912, 142, 0, [534387, 938227]
economy : 3179406214, 77, 1, [534387, 374270]
economy : 1086544620, 183, 2, [534387, 374270]
economy : 6592929866, 44, 1, [761672, 186761]
business : 7479788585, 156, 8, [186761, 761672]
economy : 4753466932, 121, 4, [863529, 417311]
business : 4937473440, 200, 2, [772123, 186761]
economy : 9391033081, 163, 3, [417311, 863529]
economy : 6462416285, 152, 1, [863529, 838640]
economy : 9927652115, 144, 1, [938227, 838640]
economy : 5127898606, 145, 5, [381962, 772123]
business : 8986816604, 44, 1, [374270, 761672]
economy : 8394897114, 105, 1, [863529, 381962]
business : 6280345184, 56, 1, [842825, 838640]
economy : 8617663643, 88, 1, [863529, 381962]
economy : 6198737573, 142, 3, [381962, 761672]
economy : 3094365901, 103, 1, [838640, 863529]
economy : 3235830650, 40, 9, [417311, 863529]
economy : 6551614780, 100, 4, [374270, 838640]
economy : 6833548997, 53, 1, [381962, 838640]
economy : 5092257592, 151, 1, [761672, 418344]
business : 4314747248, 56, 2, [417311, 772123]
economy : 2349393218, 134, 2, [534387, 418344]
business : 1577080687, 174, 3, [534387, 418344]
economy : 3785677058, 88, 0, [374270, 838640]
business : 5114060250, 116, 1, [761672, 938227]
economy : 9802938383, 43, 1, [534387, 186761]
economy : 5307796966, 155, 1, [417311, 186761]
business : 4578799132, 190, 3, [761672, 417311]
economy : 4953041716, 91, 3, [381962, 374270]
economy : 1176392630, 53, 8, [863529, 417311]
business : 3846440951, 109, 1, [960061, 761672]
economy : 8549970809, 57, 1, [772123, 418344]
economy : 3766822479, 178, 1, [938227, 374270]
economy : 7693872545, 199, 1, [534387, 381962]
economy : 9525441529, 65, 1, [842825, 374270]
economy : 7636689747, 54, 2, [838640, 842825]
business : 8784554347, 118, 0, [960061, 772123]
economy : 4251319749, 185, 1, [418344, 960061]
economy : 6589329468, 157, 3, [186761, 534387]
economy : 3746859698, 68, 2, [938227, 418344]
economy : 8051425831, 108, 0, [863529, 938227]
economy : 2508819565, 154, 7, [938227, 761672]
economy : 8919098806, 162, 3, [374270, 772123]
economy : 3660716164, 91, 10, [417311, 761672]
economy : 1879770540, 197, 3, [186761, 417311]
business : 7255203944, 98, 2, [842825, 381962]
business : 6512068330, 170, 1, [417311, 761672]
economy : 7579919893, 72, 2, [960061, 534387]
economy : 4070585152, 152, 2, [417311, 186761]
business : 5105684124, 126, 0, [772123, 418344]
economy : 6947109879, 79, 4, [534387, 374270]
business : 8738838833, 127, 2, [838640, 761672]
business : 2071163745, 168, 0, [960061, 761672]
economy : 9797860838, 62, 7, [761672, 863529]
economy : 5900099213, 197, 4, [534387, 960061]
economy : 3681193085, 99, 3, [381962, 938227]
first : 4550836297, 197, 2, [960061, 418344]
business : 2527823760, 174, 3, [186761, 418344]
economy : 6834111053, 117, 1, [863529, 938227]
business : 7420826661, 137, 0, [938227, 417311]
economy : 2540592310, 117, 5, [534387, 842825]
economy : 1764437322, 186, 3, [842825, 863529]
economy : 6560128729, 122, 3, [863529, 374270]
economy : 3556942678, 48, 0, [761672, 938227]
economy : 7965773381, 118, 2, [418344, 863529]
economy : 3213600662, 104, 2, [534387, 374270]
